('1602', 'DACH1', '1602', 'DACH1')
('93343', 'FAM125A', '93343', 'MVB12A')
('128272', 'ARHGEF19', '128272', 'ARHGEF19')
('80723', 'TMEM22', '80723', 'SLC35G2')
('353514', 'LILRA5', '353514', 'LILRA5')
('202781', 'LOC202781', '202781', 'PAXIP1-AS1')
('5813', 'PURA', '5813', 'PURA')
('157695', 'C8orf42', '157695', 'TDRP')
('51131', 'PHF11', '51131', 'PHF11')
('2641', 'GCG', '2641', 'GCG')
('646962', 'HRCT1', '646962', 'HRCT1')
('117143', 'TADA1', '117143', 'TADA1')
('79968', 'WDR76', '79968', 'WDR76')
('4224', 'MEP1A', '4224', 'MEP1A')
('114814', 'GNRHR2', '114814', 'GNRHR2')
('55892', 'MYNN', '55892', 'MYNN')
('147947', 'ZNF542', '147947', 'ZNF542P')
('8326', 'FZD9', '8326', 'FZD9')
('71', 'ACTG1', '71', 'ACTG1')
('27022', 'FOXD3', '27022', 'FOXD3')
('6760', 'SS18', '6760', 'SS18')
('8482', 'SEMA7A', '8482', 'SEMA7A')
('150921', 'TCF23', '150921', 'TCF23')
('2784', 'GNB3', '2784', 'GNB3')
('6130', 'RPL7A', '6130', 'RPL7A')
('374946', 'C1orf187', '374946', 'DRAXIN')
('51043', 'ZBTB7B', '51043', 'ZBTB7B')
('83890', 'SPATA9', '83890', 'SPATA9')
('6730', 'SRP68', '6730', 'SRP68')
('55735', 'DNAJC11', '55735', 'DNAJC11')
('90627', 'STARD13', '90627', 'STARD13')
('165140', 'OXER1', '165140', 'OXER1')
('84164', 'ASCC2', '84164', 'ASCC2')
('6585', 'SLIT1', '6585', 'SLIT1')
('5925', 'RB1', '5925', 'RB1')
('81618', 'ITM2C', '81618', 'ITM2C')
('2275', 'FHL3', '2275', 'FHL3')
('55509', 'BATF3', '55509', 'BATF3')
('629', 'CFB', '629', 'CFB')
('3284', 'HSD3B2', '3284', 'HSD3B2')
('54764', 'ZRANB1', '54764', 'ZRANB1')
('254050', 'LRRC43', '254050', 'LRRC43')
('55621', 'TRMT1', '55621', 'TRMT1')
('55135', 'WRAP53', '55135', 'WRAP53')
('83884', 'SLC25A2', '83884', 'SLC25A2')
('84844', 'PHF5A', '84844', 'PHF5A')
('29071', 'C1GALT1C1', '29071', 'C1GALT1C1')
('3049', 'HBQ1', '3049', 'HBQ1')
('49856', 'WDR8', '49856', 'WRAP73')
('442245', 'GSTM2P1', '442245', 'GSTM2P1')
('202309', 'GAPT', '202309', 'GAPT')
('374875', 'HSD11B1L', '374875', 'HSD11B1L')
('5860', 'QDPR', '5860', 'QDPR')
('2218', 'FKTN', '2218', 'FKTN')
('5617', 'PRL', '5617', 'PRL')
('200810', 'ALG1L', '200810', 'ALG1L')
('28227', 'PPP2R3B', '28227', 'PPP2R3B')
('85479', 'DNAJC5B', '85479', 'DNAJC5B')
('8352', 'HIST1H3C', '8352', 'HIST1H3C')
('27000', 'DNAJC2', '27000', 'DNAJC2')
('100133144', '?', '100134869', 'UBE2Q2P2')
('3764', 'KCNJ8', '3764', 'KCNJ8')
('440078', 'FAM66C', '440078', 'FAM66C')
('50700', 'RDH8', '50700', 'RDH8')
('5692', 'PSMB4', '5692', 'PSMB4')
('10127', 'ZNF263', '10127', 'ZNF263')
('2195', 'FAT1', '2195', 'FAT1')
('116254', 'C6orf72', '116254', 'GINM1')
('5861', 'RAB1A', '5861', 'RAB1A')
('400818', 'NBPF9', '400818', 'NBPF9')
('23113', 'CUL9', '23113', 'CUL9')
('816', 'CAMK2B', '816', 'CAMK2B')
('60314', 'C12orf10', '60314', 'C12orf10')
('226', 'ALDOA', '226', 'ALDOA')
('56172', 'ANKH', '56172', 'ANKH')
('79020', 'C7orf25', '79020', 'C7orf25')
('144486', 'LOC144486', '144486', 'CEP83-AS1')
('23220', 'DTX4', '23220', 'DTX4')
('2982', 'GUCY1A3', '2982', 'GUCY1A3')
('731789', 'LOC731789', '731789', 'LINC00202-2')
('51686', 'OAZ3', '51686', 'OAZ3')
('9779', 'TBC1D5', '9779', 'TBC1D5')
('91694', 'LONRF1', '91694', 'LONRF1')
('254428', 'SLC41A1', '254428', 'SLC41A1')
('30836', 'DNTTIP2', '30836', 'DNTTIP2')
('64506', 'CPEB1', '64506', 'CPEB1')
('1459', 'CSNK2A2', '1459', 'CSNK2A2')
('255031', 'FLJ35390', '255031', 'LINC00957')
('57724', 'KIAA1632', '57724', 'EPG5')
('2352', 'FOLR3', '2352', 'FOLR3')
('23467', 'NPTXR', '23467', 'NPTXR')
('3355', 'HTR1F', '3355', 'HTR1F')
('22864', 'R3HDM2', '22864', 'R3HDM2')
('56937', 'PMEPA1', '56937', 'PMEPA1')
('130497', 'OSR1', '130497', 'OSR1')
('2110', 'ETFDH', '2110', 'ETFDH')
('10250', 'SRRM1', '10250', 'SRRM1')
('80110', 'ZNF614', '80110', 'ZNF614')
('3632', 'INPP5A', '3632', 'INPP5A')
('7533', 'YWHAH', '7533', 'YWHAH')
('51455', 'REV1', '51455', 'REV1')
('8518', 'IKBKAP', '8518', 'IKBKAP')
('221786', 'FAM200A', '221786', 'FAM200A')
('1504', 'CTRB1', '1504', 'CTRB1')
('26085', 'KLK13', '26085', 'KLK13')
('155', 'ADRB3', '155', 'ADRB3')
('4593', 'MUSK', '4593', 'MUSK')
('51110', 'LACTB2', '51110', 'LACTB2')
('284417', 'TMEM150B', '284417', 'TMEM150B')
('54906', 'C10orf18', '54906', 'FAM208B')
('125919', 'ZNF543', '125919', 'ZNF543')
('121952', 'LOC121952', '121952', 'METTL21EP')
('6048', 'RNF5', '6048', 'RNF5')
('10902', 'BRD8', '10902', 'BRD8')
('339451', 'KLHL17', '339451', 'KLHL17')
('1540', 'CYLD', '1540', 'CYLD')
('219844', 'HYLS1', '219844', 'HYLS1')
('55706', 'TMEM48', '55706', 'NDC1')
('84167', 'C19orf44', '84167', 'C19orf44')
('83732', 'RIOK1', '83732', 'RIOK1')
('975', 'CD81', '975', 'CD81')
('79798', 'ARMC5', '79798', 'ARMC5')
('126298', 'IRGQ', '126298', 'IRGQ')
('7471', 'WNT1', '7471', 'WNT1')
('7216', 'TRO', '7216', 'TRO')
('64837', 'KLC2', '64837', 'KLC2')
('647859', 'LOC647859', '647859', 'LOC647859')
('3756', 'KCNH1', '3756', 'KCNH1')
('337867', 'UBAC2', '337867', 'UBAC2')
('56267', 'CCBL2', '56267', 'CCBL2')
('135112', 'NCOA7', '135112', 'NCOA7')
('8844', 'KSR1', '8844', 'KSR1')
('51510', 'CHMP5', '51510', 'CHMP5')
('167555', 'FAM151B', '167555', 'FAM151B')
('1306', 'COL15A1', '1306', 'COL15A1')
('23164', 'MPRIP', '23164', 'MPRIP')
('162632', 'LOC162632', '162632', 'USP32P1')
('28513', 'CDH19', '28513', 'CDH19')
('4761', 'NEUROD2', '4761', 'NEUROD2')
('84148', 'MYST1', '84148', 'KAT8')
('9971', 'NR1H4', '9971', 'NR1H4')
('23464', 'GCAT', '23464', 'GCAT')
('11037', 'STON1', '11037', 'STON1')
('902', 'CCNH', '902', 'CCNH')
('55274', 'PHF10', '55274', 'PHF10')
('285600', 'C5orf36', '285600', 'KIAA0825')
('64834', 'ELOVL1', '64834', 'ELOVL1')
('10678', 'B3GNT2', '10678', 'B3GNT2')
('84937', 'ZNRF1', '84937', 'ZNRF1')
('1060', 'CENPC1', '1060', 'CENPC')
('908', 'CCT6A', '908', 'CCT6A')
('257407', 'C2orf72', '257407', 'C2orf72')
('83875', 'BCO2', '83875', 'BCO2')
('139716', 'GAB3', '139716', 'GAB3')
('57820', 'CCNB1IP1', '57820', 'CCNB1IP1')
('4601', 'MXI1', '4601', 'MXI1')
('51548', 'SIRT6', '51548', 'SIRT6')
('10544', 'PROCR', '10544', 'PROCR')
('342371', 'ATXN1L', '342371', 'ATXN1L')
('25777', 'SUN2', '25777', 'SUN2')
('132160', 'PPM1M', '132160', 'PPM1M')
('51086', 'TNNI3K', '51086', 'TNNI3K')
('666', 'BOK', '666', 'BOK')
('64793', 'CCDC21', '64793', 'CEP85')
('51073', 'MRPL4', '51073', 'MRPL4')
('79953', 'TMEM90B', '79953', 'SYNDIG1')
('7436', 'VLDLR', '7436', 'VLDLR')
('5837', 'PYGM', '5837', 'PYGM')
('388324', 'INCA1', '388324', 'INCA1')
('7905', 'REEP5', '7905', 'REEP5')
('84722', 'PSRC1', '84722', 'PSRC1')
('23090', 'ZNF423', '23090', 'ZNF423')
('28977', 'MRPL42', '28977', 'MRPL42')
('2161', 'F12', '2161', 'F12')
('84133', 'ZNRF3', '84133', 'ZNRF3')
('57549', 'IGSF9', '57549', 'IGSF9')
('285382', 'C3orf70', '285382', 'C3orf70')
('56704', 'JPH1', '56704', 'JPH1')
('84080', 'C16orf48', '84080', 'ENKD1')
('3385', 'ICAM3', '3385', 'ICAM3')
('1057', 'CELP', '1057', 'CELP')
('79980', 'DSN1', '79980', 'DSN1')
('89866', 'SEC16B', '89866', 'SEC16B')
('400591', 'C17orf102', '400591', 'C17orf102')
('6051', 'RNPEP', '6051', 'RNPEP')
('222611', 'GPR111', '222611', 'ADGRF2')
('84290', 'CAPNS2', '84290', 'CAPNS2')
('130916', 'MTERFD2', '130916', 'MTERF4')
('5110', 'PCMT1', '5110', 'PCMT1')
('5326', 'PLAGL2', '5326', 'PLAGL2')
('5872', 'RAB13', '5872', 'RAB13')
('57091', 'CASS4', '57091', 'CASS4')
('23762', 'OSBP2', '23762', 'OSBP2')
('6173', 'RPL36A', '6173', 'RPL36A')
('140828', 'C20orf56', '140828', 'LINC00261')
('11120', 'BTN2A1', '11120', 'BTN2A1')
('6603', 'SMARCD2', '6603', 'SMARCD2')
('728489', 'DNLZ', '728489', 'DNLZ')
('51621', 'KLF13', '51621', 'KLF13')
('5901', 'RAN', '5901', 'RAN')
('821', 'CANX', '821', 'CANX')
('55669', 'MFN1', '55669', 'MFN1')
('148932', 'MOBKL2C', '148932', 'MOB3C')
('79992', 'C6orf59', '79992', 'AGPAT4-IT1')
('63891', 'RNF123', '63891', 'RNF123')
('9212', 'AURKB', '9212', 'AURKB')
('2968', 'GTF2H4', '2968', 'GTF2H4')
('375346', 'TMEM110', '375346', 'TMEM110')
('84265', 'POLR3GL', '84265', 'POLR3GL')
('9329', 'GTF3C4', '9329', 'GTF3C4')
('2665', 'GDI2', '2665', 'GDI2')
('2108', 'ETFA', '2108', 'ETFA')
('162466', 'PHOSPHO1', '162466', 'PHOSPHO1')
('64167', 'ERAP2', '64167', 'ERAP2')
('26519', 'TIMM10', '26519', 'TIMM10')
('26608', 'TBL2', '26608', 'TBL2')
('2212', 'FCGR2A', '2212', 'FCGR2A')
('51447', 'IP6K2', '51447', 'IP6K2')
('253314', 'EIF4E1B', '253314', 'EIF4E1B')
('26526', 'TSPAN16', '26526', 'TSPAN16')
('22893', 'BAHD1', '22893', 'BAHD1')
('10417', 'SPON2', '10417', 'SPON2')
('5903', 'RANBP2', '5903', 'RANBP2')
('5064', 'PALM', '5064', 'PALM')
('79643', 'CHMP6', '79643', 'CHMP6')
('329', 'BIRC2', '329', 'BIRC2')
('64746', 'ACBD3', '64746', 'ACBD3')
('81848', 'SPRY4', '81848', 'SPRY4')
('353500', 'BMP8A', '353500', 'BMP8A')
('2782', 'GNB1', '2782', 'GNB1')
('5524', 'PPP2R4', '5524', 'PPP2R4')
('64236', 'PDLIM2', '64236', 'PDLIM2')
('374407', 'DNAJB13', '374407', 'DNAJB13')
('80054', 'LOC80054', '80054', 'CEBPA-AS1')
('26579', 'MYEOV', '26579', 'MYEOV')
('56300', 'IL1F9', '56300', 'IL36G')
('116984', 'ARAP2', '116984', 'ARAP2')
('3645', 'INSRR', '3645', 'INSRR')
('54753', 'ZNF853', '54753', 'ZNF853')
('132001', 'C3orf31', '132001', 'TAMM41')
('933', 'CD22', '933', 'CD22')
('23569', 'PADI4', '23569', 'PADI4')
('152098', 'ZCWPW2', '152098', 'ZCWPW2')
('9534', 'ZNF254', '9534', 'ZNF254')
('5164', 'PDK2', '5164', 'PDK2')
('6168', 'RPL37A', '6168', 'RPL37A')
('58487', 'CREBZF', '58487', 'CREBZF')
('286527', 'TMSB15B', '286527', 'TMSB15B')
('267020', 'ATP5L2', '267020', 'ATP5L2')
('64864', 'RFX7', '64864', 'RFX7')
('2585', 'GALK2', '2585', 'GALK2')
('126961', 'HIST2H3C', '126961', 'HIST2H3C')
('2173', 'FABP7', '2173', 'FABP7')
('115416', 'C7orf30', '115416', 'MALSU1')
('79753', 'SNIP1', '79753', 'SNIP1')
('63932', 'CXorf56', '63932', 'CXorf56')
('2289', 'FKBP5', '2289', 'FKBP5')
('164395', 'TTLL9', '164395', 'TTLL9')
('11255', 'HRH3', '11255', 'HRH3')
('23213', 'SULF1', '23213', 'SULF1')
('441061', 'MARCH11', '441061', 'MARCH11')
('80117', 'ARL14', '80117', 'ARL14')
('4049', 'LTA', '4049', 'LTA')
('1756', 'DMD', '1756', 'DMD')
('5098', 'PCDHGC3', '5098', 'PCDHGC3')
('643253', 'CCT6P1', '643253', 'CCT6P1')
('65986', 'ZBTB10', '65986', 'ZBTB10')
('79810', 'PTCD2', '79810', 'PTCD2')
('91351', 'DDX60L', '91351', 'DDX60L')
('728963', 'RPS15AP10', '728963', 'RPS15AP10')
('733', 'C8G', '733', 'C8G')
('1388', 'ATF6B', '1388', 'ATF6B')
('729830', 'FAM160A1', '729830', 'FAM160A1')
('81894', 'SLC25A28', '81894', 'SLC25A28')
('157310', 'PEBP4', '157310', 'PEBP4')
('283991', 'FAM100B', '283991', 'UBALD2')
('143279', 'HECTD2', '143279', 'HECTD2')
('219790', 'RTKN2', '219790', 'RTKN2')
('2004', 'ELK3', '2004', 'ELK3')
('84146', 'ZNF644', '84146', 'ZNF644')
('51203', 'NUSAP1', '51203', 'NUSAP1')
('92106', 'OXNAD1', '92106', 'OXNAD1')
('3952', 'LEP', '3952', 'LEP')
('64768', 'IPPK', '64768', 'IPPK')
('79001', 'VKORC1', '79001', 'VKORC1')
('123879', 'DCUN1D3', '123879', 'DCUN1D3')
('23463', 'ICMT', '23463', 'ICMT')
('51175', 'TUBE1', '51175', 'TUBE1')
('1871', 'E2F3', '1871', 'E2F3')
('650', 'BMP2', '650', 'BMP2')
('4683', 'NBN', '4683', 'NBN')
('23544', 'SEZ6L', '23544', 'SEZ6L')
('4323', 'MMP14', '4323', 'MMP14')
('6793', 'STK10', '6793', 'STK10')
('84708', 'LNX1', '84708', 'LNX1')
('9069', 'CLDN12', '9069', 'CLDN12')
('10795', 'ZNF268', '10795', 'ZNF268')
('10437', 'IFI30', '10437', 'IFI30')
('5869', 'RAB5B', '5869', 'RAB5B')
('6705', 'SPRR2F', '6705', 'SPRR2F')
('6014', 'RIT2', '6014', 'RIT2')
('93650', 'ACPT', '93650', 'ACPT')
('143098', 'MPP7', '143098', 'MPP7')
('23192', 'ATG4B', '23192', 'ATG4B')
('81603', 'TRIM8', '81603', 'TRIM8')
('79744', 'ZNF419', '79744', 'ZNF419')
('617', 'BCS1L', '617', 'BCS1L')
('286262', 'TPRN', '286262', 'TPRN')
('9524', 'TECR', '9524', 'TECR')
('80032', 'ZNF556', '80032', 'ZNF556')
('131177', 'FAM3D', '131177', 'FAM3D')
('348995', 'NUP43', '348995', 'NUP43')
('9145', 'SYNGR1', '9145', 'SYNGR1')
('100286844', 'LOC100286844', '100286844', 'BCDIN3D-AS1')
('80254', 'CEP63', '80254', 'CEP63')
('55153', 'SDAD1', '55153', 'SDAD1')
('10219', 'KLRG1', '10219', 'KLRG1')
('677828', 'SNORA47', '677828', 'SNORA47')
('84124', 'ZNF394', '84124', 'ZNF394')
('112399', 'EGLN3', '112399', 'EGLN3')
('84547', 'PGBD1', '84547', 'PGBD1')
('54980', 'C2orf42', '54980', 'C2orf42')
('25932', 'CLIC4', '25932', 'CLIC4')
('728269', 'MAGEA9B', '728269', 'MAGEA9B')
('388503', 'C3P1', '388503', 'C3P1')
('5608', 'MAP2K6', '5608', 'MAP2K6')
('55891', 'LENEP', '55891', 'LENEP')
('26115', 'TANC2', '26115', 'TANC2')
('55930', 'MYO5C', '55930', 'MYO5C')
('133746', 'JMY', '133746', 'JMY')
('6838', 'SURF6', '6838', 'SURF6')
('80745', 'THUMPD2', '80745', 'THUMPD2')
('9940', 'DLEC1', '9940', 'DLEC1')
('8320', 'EOMES', '8320', 'EOMES')
('9406', 'ZRANB2', '9406', 'ZRANB2')
('100144603', 'LOC100144603', '100144603', 'CHKB-AS1')
('8676', 'STX11', '8676', 'STX11')
('4998', 'ORC1L', '4998', 'ORC1')
('27304', 'MOCS3', '27304', 'MOCS3')
('9793', 'CKAP5', '9793', 'CKAP5')
('11251', 'GPR44', '11251', 'PTGDR2')
('10189', 'THOC4', '10189', 'ALYREF')
('2946', 'GSTM2', '2946', 'GSTM2')
('3218', 'HOXB8', '3218', 'HOXB8')
('8036', 'SHOC2', '8036', 'SHOC2')
('57528', 'KCTD16', '57528', 'KCTD16')
('55709', 'KBTBD4', '55709', 'KBTBD4')
('374907', 'B3GNT8', '374907', 'B3GNT8')
('26017', 'FAM32A', '26017', 'FAM32A')
('5519', 'PPP2R1B', '5519', 'PPP2R1B')
('85004', 'RERG', '85004', 'RERG')
('79144', 'PPDPF', '79144', 'PPDPF')
('219931', 'TPCN2', '219931', 'TPCN2')
('400831', 'C20orf202', '400831', 'C20orf202')
('654429', 'LRTM2', '654429', 'LRTM2')
('144608', 'C12orf60', '144608', 'C12orf60')
('255189', 'PLA2G4F', '255189', 'PLA2G4F')
('8340', 'HIST1H2BL', '8340', 'HIST1H2BL')
('3758', 'KCNJ1', '3758', 'KCNJ1')
('124540', 'MSI2', '124540', 'MSI2')
('5412', 'UBL3', '5412', 'UBL3')
('221143', 'N6AMT2', '221143', 'EEF1AKMT1')
('5933', 'RBL1', '5933', 'RBL1')
('55026', 'FAM70A', '55026', 'TMEM255A')
('10234', 'LRRC17', '10234', 'LRRC17')
('389523', 'GATSL1', '729438', 'GATSL2')
('654433', 'LOC654433', '654433', 'PAX8-AS1')
('176', 'ACAN', '176', 'ACAN')
('84305', 'WIBG', '84305', 'PYM1')
('51088', 'KLHL5', '51088', 'KLHL5')
('133874', 'C5orf58', '133874', 'C5orf58')
('9455', 'HOMER2', '9455', 'HOMER2')
('11237', 'RNF24', '11237', 'RNF24')
('10752', 'CHL1', '10752', 'CHL1')
('645528', 'C10orf50', '645528', 'LINC00264')
('55810', 'FOXJ2', '55810', 'FOXJ2')
('84335', 'AKT1S1', '84335', 'AKT1S1')
('145389', 'SLC38A6', '145389', 'SLC38A6')
('56652', 'C10orf2', '56652', 'C10orf2')
('170692', 'ADAMTS18', '170692', 'ADAMTS18')
('57232', 'ZNF630', '57232', 'ZNF630')
('6237', 'RRAS', '6237', 'RRAS')
('2977', 'GUCY1A2', '2977', 'GUCY1A2')
('60681', 'FKBP10', '60681', 'FKBP10')
('128486', 'FITM2', '128486', 'FITM2')
('79096', 'C11orf49', '79096', 'C11orf49')
('55233', 'MOBKL1B', '55233', 'MOB1A')
('26039', 'SS18L1', '26039', 'SS18L1')
('55228', 'PNMAL1', '55228', 'PNMAL1')
('58538', 'MPP4', '58538', 'MPP4')
('9797', 'TATDN2', '9797', 'TATDN2')
('8399', 'PLA2G10', '8399', 'PLA2G10')
('339290', 'LOC339290', '339290', 'LINC00667')
('26999', 'CYFIP2', '26999', 'CYFIP2')
('151647', 'FAM19A4', '151647', 'FAM19A4')
('58478', 'ENOPH1', '58478', 'ENOPH1')
('23774', 'BRD1', '23774', 'BRD1')
('6423', 'SFRP2', '6423', 'SFRP2')
('23518', 'R3HDM1', '23518', 'R3HDM1')
('26000', 'TBC1D10B', '26000', 'TBC1D10B')
('100134869', '?', '100134869', 'UBE2Q2P2')
('29909', 'GPR171', '29909', 'GPR171')
('701', 'BUB1B', '701', 'BUB1B')
('661', 'POLR3D', '661', 'POLR3D')
('63924', 'CIDEC', '63924', 'CIDEC')
('54540', 'FAM193B', '54540', 'FAM193B')
('5279', 'PIGC', '5279', 'PIGC')
('2359', 'FPR3', '2359', 'FPR3')
('5301', 'PIN1L', '5301', 'PIN1P1')
('254158', 'CXorf58', '254158', 'CXorf58')
('4152', 'MBD1', '4152', 'MBD1')
('6731', 'SRP72', '6731', 'SRP72')
('157570', 'ESCO2', '157570', 'ESCO2')
('123228', 'SENP8', '123228', 'SENP8')
('89801', 'PPP1R3F', '89801', 'PPP1R3F')
('7673', 'ZNF222', '7673', 'ZNF222')
('54752', 'FNDC8', '54752', 'FNDC8')
('115265', 'DDIT4L', '115265', 'DDIT4L')
('12', 'SERPINA3', '12', 'SERPINA3')
('51666', 'ASB4', '51666', 'ASB4')
('1663', 'DDX11', '1663', 'DDX11')
('57116', 'ZNF695', '57116', 'ZNF695')
('11113', 'CIT', '11113', 'CIT')
('90624', 'LYRM7', '90624', 'LYRM7')
('51427', 'ZNF107', '51427', 'ZNF107')
('392617', 'ELFN1', '392617', 'ELFN1')
('84915', 'C12orf34', '84915', 'FAM222A')
('9352', 'TXNL1', '9352', 'TXNL1')
('6442', 'SGCA', '6442', 'SGCA')
('135927', 'C7orf34', '135927', 'C7orf34')
('1594', 'CYP27B1', '1594', 'CYP27B1')
('11057', 'ABHD2', '11057', 'ABHD2')
('416', 'ARSF', '416', 'ARSF')
('6355', 'CCL8', '6355', 'CCL8')
('143282', 'FGFBP3', '143282', 'FGFBP3')
('9217', 'VAPB', '9217', 'VAPB')
('84172', 'POLR1B', '84172', 'POLR1B')
('3587', 'IL10RA', '3587', 'IL10RA')
('51157', 'ZNF580', '51157', 'ZNF580')
('92346', 'C1orf105', '92346', 'C1orf105')
('3270', 'HRC', '3270', 'HRC')
('11104', 'KATNA1', '11104', 'KATNA1')
('1839', 'HBEGF', '1839', 'HBEGF')
('285636', 'C5orf51', '285636', 'C5orf51')
('1215', 'CMA1', '1215', 'CMA1')
('90246', 'LOC90246', '90246', 'LOC90246')
('3673', 'ITGA2', '3673', 'ITGA2')
('26229', 'B3GAT3', '26229', 'B3GAT3')
('25888', 'ZNF473', '25888', 'ZNF473')
('440461', 'LOC440461', '440461', 'LOC440461')
('9367', 'RAB9A', '9367', 'RAB9A')
('7456', 'WIPF1', '7456', 'WIPF1')
('90019', 'SYT8', '90019', 'SYT8')
('114876', 'OSBPL1A', '114876', 'OSBPL1A')
('2739', 'GLO1', '2739', 'GLO1')
('3857', 'KRT9', '3857', 'KRT9')
('100129387', 'LOC100129387', '100129387', 'GABPB1-AS1')
('100133172', 'FAM66A', '100133172', 'FAM66A')
('2317', 'FLNB', '2317', 'FLNB')
('4982', 'TNFRSF11B', '4982', 'TNFRSF11B')
('84553', 'C6orf168', '84553', 'FAXC')
('5149', 'PDE6H', '5149', 'PDE6H')
('2492', 'FSHR', '2492', 'FSHR')
('138046', 'RALYL', '138046', 'RALYL')
('342538', 'NACA2', '342538', 'NACA2')
('201626', 'PDE12', '201626', 'PDE12')
('121006', 'FAM186A', '121006', 'FAM186A')
('1136', 'CHRNA3', '1136', 'CHRNA3')
('80835', 'TAS1R1', '80835', 'TAS1R1')
('151835', 'CPNE9', '151835', 'CPNE9')
('254559', 'LOC254559', '254559', 'MIR9-3HG')
('79133', 'C20orf7', '79133', 'NDUFAF5')
('403313', 'PPAPDC2', '403313', 'PLPP6')
('389383', 'C6orf126', '389383', 'CLPSL2')
('27109', 'ATP5S', '27109', 'ATP5S')
('8332', 'HIST1H2AL', '8332', 'HIST1H2AL')
('57149', 'LYRM1', '57149', 'LYRM1')
('118429', 'ANTXR2', '118429', 'ANTXR2')
('10901', 'DHRS4', '10901', 'DHRS4')
('10102', 'TSFM', '10102', 'TSFM')
('9894', 'TELO2', '9894', 'TELO2')
('84923', 'FAM104A', '84923', 'FAM104A')
('197131', 'UBR1', '197131', 'UBR1')
('128239', 'IQGAP3', '128239', 'IQGAP3')
('642826', 'LOC642826', '642826', 'BMS1P6')
('79444', 'BIRC7', '79444', 'BIRC7')
('390927', 'ZNF793', '390927', 'ZNF793')
('441457', 'FAM22G', '441457', 'NUTM2G')
('441032', 'EEF1A1P9', '441032', 'EEF1A1P9')
('8294', 'HIST1H4I', '8294', 'HIST1H4I')
('6374', 'CXCL5', '6374', 'CXCL5')
('100093630', 'SNHG8', '100093630', 'SNHG8')
('6991', 'TCTE3', '6991', 'TCTE3')
('151', 'ADRA2B', '151', 'ADRA2B')
('79441', 'HAUS3', '79441', 'HAUS3')
('80324', 'PUS1', '80324', 'PUS1')
('2258', 'FGF13', '2258', 'FGF13')
('10565', 'ARFGEF1', '10565', 'ARFGEF1')
('9023', 'CH25H', '9023', 'CH25H')
('85460', 'ZNF518B', '85460', 'ZNF518B')
('282679', 'AQP11', '282679', 'AQP11')
('79670', 'ZCCHC6', '79670', 'ZCCHC6')
('4974', 'OMG', '4974', 'OMG')
('253039', 'LOC253039', '253039', 'PSMD5-AS1')
('134701', 'RIPPLY2', '134701', 'RIPPLY2')
('2495', 'FTH1', '2495', 'FTH1')
('55731', 'C17orf63', '55731', 'FAM222B')
('9476', 'NAPSA', '9476', 'NAPSA')
('54939', 'COMMD4', '54939', 'COMMD4')
('57419', 'SLC24A3', '57419', 'SLC24A3')
('3626', 'INHBC', '3626', 'INHBC')
('54903', 'MKS1', '54903', 'MKS1')
('23495', 'TNFRSF13B', '23495', 'TNFRSF13B')
('7514', 'XPO1', '7514', 'XPO1')
('5553', 'PRG2', '5553', 'PRG2')
('112476', 'PRRT2', '112476', 'PRRT2')
('115761', 'ARL11', '115761', 'ARL11')
('3695', 'ITGB7', '3695', 'ITGB7')
('2107', 'ETF1', '2107', 'ETF1')
('55133', 'SRBD1', '55133', 'SRBD1')
('26998', 'FETUB', '26998', 'FETUB')
('221154', 'EFHA1', '221154', 'MICU2')
('55111', 'PLEKHJ1', '55111', 'PLEKHJ1')
('79000', 'C1orf135', '79000', 'AUNIP')
('10067', 'SCAMP3', '10067', 'SCAMP3')
('11202', 'KLK8', '11202', 'KLK8')
('60412', 'EXOC4', '60412', 'EXOC4')
('9704', 'DHX34', '9704', 'DHX34')
('158584', 'FAAH2', '158584', 'FAAH2')
('1040', 'CDS1', '1040', 'CDS1')
('9088', 'PKMYT1', '9088', 'PKMYT1')
('10613', 'ERLIN1', '10613', 'ERLIN1')
('4245', 'MGAT1', '4245', 'MGAT1')
('147923', 'ZNF420', '147923', 'ZNF420')
('22924', 'MAPRE3', '22924', 'MAPRE3')
('152217', 'LOC152217', '152217', 'NCBP2-AS2')
('9768', 'KIAA0101', '9768', 'KIAA0101')
('1655', 'DDX5', '1655', 'DDX5')
('254048', 'UBN2', '254048', 'UBN2')
('55374', 'TMCO6', '55374', 'TMCO6')
('6938', 'TCF12', '6938', 'TCF12')
('348', 'APOE', '348', 'APOE')
('57212', 'KIAA0495', '57212', 'TP73-AS1')
('3195', 'TLX1', '3195', 'TLX1')
('26050', 'SLITRK5', '26050', 'SLITRK5')
('65055', 'REEP1', '65055', 'REEP1')
('3547', 'IGSF1', '3547', 'IGSF1')
('440107', 'PLEKHG7', '440107', 'PLEKHG7')
('84640', 'USP38', '84640', 'USP38')
('117166', 'WFIKKN1', '117166', 'WFIKKN1')
('375791', 'C9orf169', '375791', 'CYSRT1')
('55217', 'TMLHE', '55217', 'TMLHE')
('253769', 'WDR27', '253769', 'WDR27')
('5330', 'PLCB2', '5330', 'PLCB2')
('22917', 'ZP1', '22917', 'ZP1')
('9870', 'KIAA0317', '9870', 'AREL1')
('7248', 'TSC1', '7248', 'TSC1')
('375743', 'PTAR1', '375743', 'PTAR1')
('118672', 'PSTK', '118672', 'PSTK')
('5733', 'PTGER3', '5733', 'PTGER3')
('85028', 'SNHG12', '85028', 'SNHG12')
